fiscal_year,account,date,month,year,field,value,fytd
2010,Highway,11/1/2009,November,2009,net_tax_receipts,2823395000,30149877480
2010,Highway,12/1/2009,December,2009,net_tax_receipts,2582751000,30149877480
2010,Highway,1/1/2010,January,2010,net_tax_receipts,2530049000,30149877480
2010,Highway,2/1/2010,February,2010,net_tax_receipts,1984878000,30149877480
2010,Highway,3/1/2010,March,2010,net_tax_receipts,2273414000,30149877480
2010,Highway,4/1/2010,April,2010,net_tax_receipts,2606292000,30149877480
2010,Highway,5/1/2010,May,2010,net_tax_receipts,2085281480,30149877480
2010,Highway,6/1/2010,June,2010,net_tax_receipts,2883143000,30149877480
2010,Highway,7/1/2010,July,2010,net_tax_receipts,2728678000,30149877480
2010,Highway,8/1/2010,August,2010,net_tax_receipts,2552672000,30149877480
2010,Highway,9/1/2010,September,2010,net_tax_receipts,4577480000,30149877480
2010,Highway,10/1/2009,October,2009,interest_income,0,12315928.9
2010,Highway,11/1/2009,November,2009,interest_income,0,12315928.9
2010,Highway,12/1/2009,December,2009,interest_income,0,12315928.9
2010,Highway,1/1/2010,January,2010,interest_income,0,12315928.9
2010,Highway,2/1/2010,February,2010,interest_income,0,12315928.9
2010,Highway,3/1/2010,March,2010,interest_income,199589.99,12315928.9
2010,Highway,4/1/2010,April,2010,interest_income,1155227.88,12315928.9
2010,Highway,5/1/2010,May,2010,interest_income,2257007.82,12315928.9
2010,Highway,6/1/2010,June,2010,interest_income,1584766.49,12315928.9
2010,Highway,7/1/2010,July,2010,interest_income,2566741,12315928.9
2010,Highway,8/1/2010,August,2010,interest_income,2598544.41,12315928.9
2010,Highway,9/1/2010,September,2010,interest_income,1954051.31,12315928.9
2010,Highway,10/1/2009,October,2009,other_receipts,1352103.79,14730322765
2010,Highway,11/1/2009,November,2009,other_receipts,1298297.67,14730322765
2010,Highway,12/1/2009,December,2009,other_receipts,1528550.16,14730322765
2010,Highway,1/1/2010,January,2010,other_receipts,1214827.93,14730322765
2010,Highway,2/1/2010,February,2010,other_receipts,7128335.58,14730322765
2010,Highway,3/1/2010,March,2010,other_receipts,1660845.89,14730322765
2010,Highway,4/1/2010,April,2010,other_receipts,14701392889,14730322765
2010,Highway,5/1/2010,May,2010,other_receipts,1946281.92,14730322765
2010,Highway,6/1/2010,June,2010,other_receipts,7230749.96,14730322765
2010,Highway,7/1/2010,July,2010,other_receipts,1138654.49,14730322765
2010,Highway,8/1/2010,August,2010,other_receipts,2447603.73,14730322765
2010,Highway,9/1/2010,September,2010,other_receipts,1983625.08,14730322765
2010,Highway,10/1/2009,October,2009,total_receipts,523196103.8,44892516174
2010,Highway,11/1/2009,November,2009,total_receipts,2824693298,44892516174
2010,Highway,12/1/2009,December,2009,total_receipts,2584279550,44892516174
2010,Highway,1/1/2010,January,2010,total_receipts,2531263828,44892516174
2010,Highway,2/1/2010,February,2010,total_receipts,1992006336,44892516174
2010,Highway,3/1/2010,March,2010,total_receipts,2275274436,44892516174
2010,Highway,4/1/2010,April,2010,total_receipts,17308840117,44892516174
2010,Highway,5/1/2010,May,2010,total_receipts,2089484770,44892516174
2010,Highway,6/1/2010,June,2010,total_receipts,2891958516,44892516174
2010,Highway,7/1/2010,July,2010,total_receipts,2732383395,44892516174
2010,Highway,8/1/2010,August,2010,total_receipts,2557718148,44892516174
2010,Highway,9/1/2010,September,2010,total_receipts,4581417676,44892516174
2010,Highway,10/1/2009,October,2009,transfer_to_mass_transit,0,1051575346
2010,Highway,11/1/2009,November,2009,transfer_to_mass_transit,55000000,1051575346
2010,Highway,12/1/2009,December,2009,transfer_to_mass_transit,68400000,1051575346
2010,Highway,1/1/2010,January,2010,transfer_to_mass_transit,79947066,1051575346
2010,Highway,2/1/2010,February,2010,transfer_to_mass_transit,0,1051575346
2010,Highway,3/1/2010,March,2010,transfer_to_mass_transit,66515000,1051575346
2010,Highway,4/1/2010,April,2010,transfer_to_mass_transit,201206218,1051575346
2010,Highway,5/1/2010,May,2010,transfer_to_mass_transit,2762319,1051575346
2010,Highway,6/1/2010,June,2010,transfer_to_mass_transit,73449553,1051575346
2010,Highway,7/1/2010,July,2010,transfer_to_mass_transit,108602757,1051575346
2010,Highway,8/1/2010,August,2010,transfer_to_mass_transit,150000000,1051575346
2010,Highway,9/1/2010,September,2010,transfer_to_mass_transit,245692433,1051575346
2010,Highway,10/1/2009,October,2009,transfer_from_mass_transit,0,27706467
2010,Highway,11/1/2009,November,2009,transfer_from_mass_transit,0,27706467
2010,Highway,12/1/2009,December,2009,transfer_from_mass_transit,0,27706467
2010,Highway,1/1/2010,January,2010,transfer_from_mass_transit,852637,27706467
2010,Highway,2/1/2010,February,2010,transfer_from_mass_transit,0,27706467
2010,Highway,3/1/2010,March,2010,transfer_from_mass_transit,1229874,27706467
2010,Highway,4/1/2010,April,2010,transfer_from_mass_transit,0,27706467
2010,Highway,5/1/2010,May,2010,transfer_from_mass_transit,8640956,27706467
2010,Highway,6/1/2010,June,2010,transfer_from_mass_transit,8649568,27706467
2010,Highway,7/1/2010,July,2010,transfer_from_mass_transit,2684624,27706467
2010,Highway,8/1/2010,August,2010,transfer_from_mass_transit,3685895,27706467
2010,Highway,9/1/2010,September,2010,transfer_from_mass_transit,1962913,27706467
2010,Highway,10/1/2009,October,2009,outlay_htf,3692082061,32006715733
2010,Highway,11/1/2009,November,2009,outlay_htf,2413584164,32006715733
2010,Highway,12/1/2009,December,2009,outlay_htf,2902866790,32006715733
2010,Highway,1/1/2010,January,2010,outlay_htf,1780594370,32006715733
2010,Highway,2/1/2010,February,2010,outlay_htf,1736881603,32006715733
2010,Highway,3/1/2010,March,2010,outlay_htf,1952155061,32006715733
2010,Highway,4/1/2010,April,2010,outlay_htf,1909941230,32006715733
2010,Highway,5/1/2010,May,2010,outlay_htf,2519315451,32006715733
2010,Highway,6/1/2010,June,2010,outlay_htf,2942973112,32006715733
2010,Highway,7/1/2010,July,2010,outlay_htf,3339317133,32006715733
2010,Highway,8/1/2010,August,2010,outlay_htf,3239150585,32006715733
2010,Highway,9/1/2010,September,2010,outlay_htf,3577854172,32006715733
2010,Highway,10/1/2009,October,2009,closing_balance,5712451733,20743269254
2010,Highway,11/1/2009,November,2009,closing_balance,6068560867,20743269254
2010,Highway,12/1/2009,December,2009,closing_balance,5681573627,20743269254
2010,Highway,1/1/2010,January,2010,closing_balance,6353148656,20743269254
2010,Highway,2/1/2010,February,2010,closing_balance,6608273389,20743269254
2010,Highway,3/1/2010,March,2010,closing_balance,6866107638,20743269254
2010,Highway,4/1/2010,April,2010,closing_balance,22063800307,20743269254
2010,Highway,5/1/2010,May,2010,closing_balance,21639848262,20743269254
2010,Highway,6/1/2010,June,2010,closing_balance,21524033682,20743269254
2010,Highway,7/1/2010,July,2010,closing_balance,20811181811,20743269254
2010,Highway,8/1/2010,August,2010,closing_balance,19983435269,20743269254
2010,Highway,9/1/2010,September,2010,closing_balance,20743269254,20743269254
2010,Mass Transit,10/1/2009,October,2009,opening_balance,5212232117,5212232117
2010,Mass Transit,11/1/2009,November,2009,opening_balance,4686708992,5212232117
2010,Mass Transit,12/1/2009,December,2009,opening_balance,4630561643,5212232117
2010,Mass Transit,1/1/2010,January,2010,opening_balance,4117837517,5212232117
2010,Mass Transit,2/1/2010,February,2010,opening_balance,4260313870,5212232117
2010,Mass Transit,3/1/2010,March,2010,opening_balance,4252958745,5212232117
2010,Mass Transit,4/1/2010,April,2010,opening_balance,4160684967,5212232117
2010,Mass Transit,5/1/2010,May,2010,opening_balance,9061814099,5212232117
2010,Mass Transit,6/1/2010,June,2010,opening_balance,8932043890,5212232117
2010,Mass Transit,7/1/2010,July,2010,opening_balance,8937070800,5212232117
2010,Mass Transit,8/1/2010,August,2010,opening_balance,8773519599,5212232117
2010,Mass Transit,9/1/2010,September,2010,opening_balance,8507734018,5212232117
2010,Mass Transit,10/1/2009,October,2009,net_tax_receipts,74182000,4811042000
2010,Mass Transit,11/1/2009,November,2009,net_tax_receipts,441091000,4811042000
2010,Mass Transit,12/1/2009,December,2009,net_tax_receipts,403550000,4811042000
2010,Mass Transit,1/1/2010,January,2010,net_tax_receipts,395280000,4811042000
2010,Mass Transit,2/1/2010,February,2010,net_tax_receipts,415431000,4811042000
2010,Mass Transit,3/1/2010,March,2010,net_tax_receipts,363799000,4811042000
2010,Mass Transit,4/1/2010,April,2010,net_tax_receipts,416963000,4811042000
2010,Mass Transit,5/1/2010,May,2010,net_tax_receipts,387354000,4811042000
2010,Mass Transit,6/1/2010,June,2010,net_tax_receipts,463864000,4811042000
2010,Mass Transit,7/1/2010,July,2010,net_tax_receipts,438983000,4811042000
2010,Mass Transit,8/1/2010,August,2010,net_tax_receipts,364874000,4811042000
2010,Mass Transit,9/1/2010,September,2010,net_tax_receipts,645671000,4811042000
2010,Mass Transit,10/1/2009,October,2009,interest_income,0,5169211.42
2010,Mass Transit,11/1/2009,November,2009,interest_income,0,5169211.42
2010,Mass Transit,12/1/2009,December,2009,interest_income,0,5169211.42
2010,Mass Transit,1/1/2010,January,2010,interest_income,0,5169211.42
2010,Mass Transit,2/1/2010,February,2010,interest_income,0,5169211.42
2010,Mass Transit,3/1/2010,March,2010,interest_income,128527.44,5169211.42
2010,Mass Transit,4/1/2010,April,2010,interest_income,537179.03,5169211.42
2010,Mass Transit,5/1/2010,May,2010,interest_income,910062.98,5169211.42
2010,Mass Transit,6/1/2010,June,2010,interest_income,643448.27,5169211.42
2010,Mass Transit,7/1/2010,July,2010,interest_income,1069245.79,5169211.42
2010,Mass Transit,8/1/2010,August,2010,interest_income,1108381.62,5169211.42
2010,Mass Transit,9/1/2010,September,2010,interest_income,772366.29,5169211.42
2010,Mass Transit,10/1/2009,October,2009,total_receipts,74182000,9616211211
2010,Mass Transit,11/1/2009,November,2009,total_receipts,441091000,9616211211
2010,Mass Transit,12/1/2009,December,2009,total_receipts,403550000,9616211211
2010,Mass Transit,1/1/2010,January,2010,total_receipts,395280000,9616211211
2010,Mass Transit,2/1/2010,February,2010,total_receipts,415431000,9616211211
2010,Mass Transit,3/1/2010,March,2010,total_receipts,363927527.4,9616211211
2010,Mass Transit,4/1/2010,April,2010,total_receipts,5217500179,9616211211
2010,Mass Transit,5/1/2010,May,2010,total_receipts,388264063,9616211211
2010,Mass Transit,6/1/2010,June,2010,total_receipts,464507448.3,9616211211
2010,Mass Transit,7/1/2010,July,2010,total_receipts,440052245.8,9616211211
2010,Mass Transit,8/1/2010,August,2010,total_receipts,365982381.6,9616211211
2010,Mass Transit,9/1/2010,September,2010,total_receipts,646443366.3,9616211211
2010,Mass Transit,10/1/2009,October,2009,transfer_to_highway,0,27706467
2010,Mass Transit,11/1/2009,November,2009,transfer_to_highway,0,27706467
2010,Mass Transit,12/1/2009,December,2009,transfer_to_highway,0,27706467
2010,Mass Transit,1/1/2010,January,2010,transfer_to_highway,852637,27706467
2010,Mass Transit,2/1/2010,February,2010,transfer_to_highway,0,27706467
2010,Mass Transit,3/1/2010,March,2010,transfer_to_highway,1229874,27706467
2010,Mass Transit,4/1/2010,April,2010,transfer_to_highway,0,27706467
2010,Mass Transit,5/1/2010,May,2010,transfer_to_highway,8640956,27706467
2010,Mass Transit,6/1/2010,June,2010,transfer_to_highway,8649568,27706467
2010,Mass Transit,7/1/2010,July,2010,transfer_to_highway,2684624,27706467
2010,Mass Transit,8/1/2010,August,2010,transfer_to_highway,3685895,27706467
2010,Mass Transit,9/1/2010,September,2010,transfer_to_highway,1962913,27706467
2010,Mass Transit,10/1/2009,October,2009,transfer_from_highway,0,1051575346
2010,Mass Transit,11/1/2009,November,2009,transfer_from_highway,55000000,1051575346
2010,Mass Transit,12/1/2009,December,2009,transfer_from_highway,68400000,1051575346
2010,Mass Transit,1/1/2010,January,2010,transfer_from_highway,79947066,1051575346
2010,Mass Transit,2/1/2010,February,2010,transfer_from_highway,0,1051575346
2010,Mass Transit,3/1/2010,March,2010,transfer_from_highway,66515000,1051575346
2010,Mass Transit,4/1/2010,April,2010,transfer_from_highway,201206218,1051575346
2010,Mass Transit,5/1/2010,May,2010,transfer_from_highway,2762319,1051575346
2010,Mass Transit,6/1/2010,June,2010,transfer_from_highway,73449553,1051575346
2010,Mass Transit,7/1/2010,July,2010,transfer_from_highway,108602757,1051575346
2010,Mass Transit,8/1/2010,August,2010,transfer_from_highway,150000000,1051575346
2010,Mass Transit,9/1/2010,September,2010,transfer_from_highway,245692433,1051575346
2010,Mass Transit,10/1/2009,October,2009,outlay_htf,599705124.7,7362974530
2010,Mass Transit,11/1/2009,November,2009,outlay_htf,552238349.8,7362974530
2010,Mass Transit,12/1/2009,December,2009,outlay_htf,984674126,7362974530
2010,Mass Transit,1/1/2010,January,2010,outlay_htf,331898075.2,7362974530
2010,Mass Transit,2/1/2010,February,2010,outlay_htf,422786125.2,7362974530
2010,Mass Transit,3/1/2010,March,2010,outlay_htf,521486432.2,7362974530
2010,Mass Transit,4/1/2010,April,2010,outlay_htf,517577264.3,7362974530
2010,Mass Transit,5/1/2010,May,2010,outlay_htf,512155634.9,7362974530
2010,Mass Transit,6/1/2010,June,2010,outlay_htf,524280524.1,7362974530
2010,Mass Transit,7/1/2010,July,2010,outlay_htf,709521579.6,7362974530
2010,Mass Transit,8/1/2010,August,2010,outlay_htf,778082067.7,7362974530
2010,Mass Transit,9/1/2010,September,2010,outlay_htf,908569226,7362974530
2010,Mass Transit,10/1/2009,October,2009,closing_balance,4686708992,8489337678
2010,Mass Transit,11/1/2009,November,2009,closing_balance,4630561643,8489337678
2010,Mass Transit,12/1/2009,December,2009,closing_balance,4117837517,8489337678
2010,Mass Transit,1/1/2010,January,2010,closing_balance,4260313870,8489337678
2010,Mass Transit,2/1/2010,February,2010,closing_balance,4252958745,8489337678
2010,Mass Transit,3/1/2010,March,2010,closing_balance,4160684967,8489337678
2010,Mass Transit,4/1/2010,April,2010,closing_balance,9061814099,8489337678
2010,Mass Transit,5/1/2010,May,2010,closing_balance,8932043890,8489337678
2010,Mass Transit,6/1/2010,June,2010,closing_balance,8937070800,8489337678
2010,Mass Transit,7/1/2010,July,2010,closing_balance,8773519599,8489337678
2010,Mass Transit,8/1/2010,August,2010,closing_balance,8507734018,8489337678
2010,Mass Transit,9/1/2010,September,2010,closing_balance,8489337678,8489337678
2009,Highway,10/1/2008,October,2008,opening_balance,10032229989,10032229989
2009,Highway,11/1/2008,November,2008,opening_balance,6525365473,10032229989
2009,Highway,12/1/2008,December,2008,opening_balance,6022563743,10032229989
2009,Highway,1/1/2009,January,2009,opening_balance,5341377935,10032229989
2009,Highway,2/1/2009,February,2009,opening_balance,5733204923,10032229989
2009,Highway,3/1/2009,March,2009,opening_balance,5532621201,10032229989
2009,Highway,4/1/2009,April,2009,opening_balance,5493751670,10032229989
2009,Highway,5/1/2009,May,2009,opening_balance,5844060385,10032229989
2009,Highway,6/1/2009,June,2009,opening_balance,5202195384,10032229989
2009,Highway,7/1/2009,July,2009,opening_balance,4387613890,10032229989
2009,Highway,8/1/2009,August,2009,opening_balance,3250736131,10032229989
2009,Highway,9/1/2009,September,2009,opening_balance,8746817588,10032229989
2009,Highway,10/1/2008,October,2008,net_tax_receipts,796926000,30126399000
2009,Highway,11/1/2008,November,2008,net_tax_receipts,2741058000,30126399000
2009,Highway,12/1/2008,December,2008,net_tax_receipts,2610878000,30126399000
2009,Highway,1/1/2009,January,2009,net_tax_receipts,2546257000,30126399000
2009,Highway,2/1/2009,February,2009,net_tax_receipts,2088145000,30126399000
2009,Highway,3/1/2009,March,2009,net_tax_receipts,2364488000,30126399000
2009,Highway,4/1/2009,April,2009,net_tax_receipts,2640100000,30126399000
2009,Highway,5/1/2009,May,2009,net_tax_receipts,2418447000,30126399000
2009,Highway,6/1/2009,June,2009,net_tax_receipts,2910722000,30126399000
2009,Highway,7/1/2009,July,2009,net_tax_receipts,3306755000,30126399000
2009,Highway,8/1/2009,August,2009,net_tax_receipts,2139840000,30126399000
2009,Highway,9/1/2009,September,2009,net_tax_receipts,3562783000,30126399000
2009,Highway,10/1/2008,October,2008,interest_income,0,30126399000
2009,Highway,11/1/2008,November,2008,interest_income,0,30126399000
2009,Highway,12/1/2008,December,2008,interest_income,0,30126399000
2009,Highway,1/1/2009,January,2009,interest_income,0,30126399000
2009,Highway,2/1/2009,February,2009,interest_income,0,30126399000
2009,Highway,3/1/2009,March,2009,interest_income,0,30126399000
2009,Highway,4/1/2009,April,2009,interest_income,0,30126399000
2009,Highway,5/1/2009,May,2009,interest_income,0,30126399000
2009,Highway,6/1/2009,June,2009,interest_income,0,30126399000
2009,Highway,7/1/2009,July,2009,interest_income,0,30126399000
2009,Highway,8/1/2009,August,2009,interest_income,0,30126399000
2009,Highway,9/1/2009,September,2009,interest_income,0,30126399000
2009,Highway,10/1/2008,October,2008,total_receipts,798641173.3,37317478837
2009,Highway,11/1/2008,November,2008,total_receipts,2742284274,37317478837
2009,Highway,12/1/2008,December,2008,total_receipts,2612556619,37317478837
2009,Highway,1/1/2009,January,2009,total_receipts,2547595572,37317478837
2009,Highway,2/1/2009,February,2009,total_receipts,2094508721,37317478837
2009,Highway,3/1/2009,March,2009,total_receipts,2366043510,37317478837
